l_code,l_name,year,b_date,f_date
520,新庄,1981,1981-05-02,1981-04-27
520,新庄,1982,1982-04-26,1982-04-23
520,新庄,1983,1983-04-23,1983-04-18
520,新庄,1984,1984-05-11,1984-05-06
520,新庄,1985,1985-04-29,1985-04-25
520,新庄,1986,1986-04-30,1986-04-26
520,新庄,1987,1987-04-27,1987-04-21
520,新庄,1988,1988-04-30,1988-04-26
520,新庄,1989,1989-04-19,1989-04-14
520,新庄,1990,1990-04-17,1990-04-13
520,新庄,1991,1991-04-22,1991-04-17
520,新庄,1992,1992-04-24,1992-04-19
520,新庄,1993,1993-04-26,1993-04-21
520,新庄,1994,1994-04-25,1994-04-20
520,新庄,1995,1995-04-25,1995-04-20
575,青森,1976,1976-05-04,1976-04-25
575,青森,1977,1977-05-07,1977-05-02
575,青森,1978,1978-05-04,1978-05-01
575,青森,1979,1979-05-06,1979-04-30
575,青森,1980,1980-05-09,1980-05-04
575,青森,1981,1981-05-01,1981-04-27
575,青森,1982,1982-05-04,1982-04-27
575,青森,1983,1983-04-25,1983-04-21
575,青森,1984,1984-05-18,1984-05-11
575,青森,1985,1985-05-03,1985-04-29
575,青森,1986,1986-05-05,1986-05-01
575,青森,1987,1987-05-01,1987-04-25
575,青森,1988,1988-05-01,1988-04-28
575,青森,1989,1989-04-20,1989-04-15
575,青森,1990,1990-04-23,1990-04-15
575,青森,1991,1991-04-30,1991-04-24
575,青森,1992,1992-04-27,1992-04-22
575,青森,1993,1993-04-28,1993-04-23
575,青森,1994,1994-04-27,1994-04-22
575,青森,1995,1995-04-28,1995-04-24
581,八戸,1976,1976-04-28,1976-04-25
581,八戸,1977,1977-05-02,1977-04-28
581,八戸,1978,1978-05-01,1978-04-28
581,八戸,1979,1979-05-05,1979-05-01
581,八戸,1980,1980-05-05,1980-04-29
581,八戸,1981,1981-04-28,1981-04-25
581,八戸,1982,1982-05-01,1982-04-26
581,八戸,1983,1983-04-23,1983-04-20
581,八戸,1984,1984-05-23,1984-05-18
581,八戸,1985,1985-05-01,1985-04-27
581,八戸,1986,1986-05-02,1986-04-29
581,八戸,1987,1987-04-28,1987-04-23
581,八戸,1988,1988-04-30,1988-04-27
581,八戸,1989,1989-04-19,1989-04-15
581,八戸,1990,1990-04-18,1990-04-12
581,八戸,1991,1991-04-25,1991-04-19
581,八戸,1992,1992-04-24,1992-04-21
581,八戸,1993,1993-04-26,1993-04-21
581,八戸,1994,1994-04-26,1994-04-23
581,八戸,1995,1995-04-25,1995-04-23
582,秋田,1976,1976-04-28,1976-04-23
582,秋田,1977,1977-04-27,1977-04-22
582,秋田,1978,1978-04-30,1978-04-26
582,秋田,1979,1979-04-25,1979-04-18
582,秋田,1980,1980-04-28,1980-04-23
582,秋田,1981,1981-04-27,1981-04-22
582,秋田,1982,1982-04-24,1982-04-20
582,秋田,1983,1983-04-19,1983-04-15
582,秋田,1984,1984-05-05,1984-04-30
582,秋田,1985,1985-04-23,1985-04-19
582,秋田,1986,1986-04-25,1986-04-20
582,秋田,1987,1987-04-21,1987-04-17
582,秋田,1988,1988-04-28,1988-04-23
582,秋田,1989,1989-04-15,1989-04-10
582,秋田,1990,1990-04-13,1990-04-10
582,秋田,1991,1991-04-22,1991-04-16
582,秋田,1992,1992-04-22,1992-04-17
582,秋田,1993,1993-04-24,1993-04-19
582,秋田,1994,1994-04-24,1994-04-19
582,秋田,1995,1995-04-23,1995-04-18
584,盛岡,1976,1976-05-01,1976-04-26
584,盛岡,1977,1977-05-01,1977-04-26
584,盛岡,1978,1978-05-02,1978-04-29
584,盛岡,1979,1979-04-28,1979-04-24
584,盛岡,1980,1980-05-04,1980-04-28
584,盛岡,1981,1981-04-28,1981-04-24
584,盛岡,1982,1982-04-26,1982-04-23
584,盛岡,1983,1983-04-22,1983-04-18
584,盛岡,1984,1984-05-09,1984-05-06
584,盛岡,1985,1985-04-29,1985-04-25
584,盛岡,1986,1986-05-01,1986-04-29
584,盛岡,1987,1987-04-30,1987-04-23
584,盛岡,1988,1988-04-30,1988-04-27
584,盛岡,1989,1989-04-18,1989-04-14
584,盛岡,1990,1990-04-21,1990-04-13
584,盛岡,1991,1991-04-24,1991-04-17
584,盛岡,1992,1992-04-26,1992-04-21
584,盛岡,1993,1993-04-27,1993-04-23
584,盛岡,1994,1994-04-25,1994-04-21
584,盛岡,1995,1995-04-28,1995-04-24
585,宮古,1976,1976-04-26,1976-04-21
585,宮古,1977,1977-04-28,1977-04-23
585,宮古,1978,1978-05-01,1978-04-26
585,宮古,1979,1979-04-25,1979-04-19
585,宮古,1980,1980-04-30,1980-04-22
585,宮古,1981,1981-04-25,1981-04-23
585,宮古,1982,1982-04-25,1982-04-17
585,宮古,1983,1983-04-21,1983-04-16
585,宮古,1984,1984-05-19,1984-05-07
585,宮古,1985,1985-04-26,1985-04-21
585,宮古,1986,1986-04-28,1986-04-22
585,宮古,1987,1987-04-22,1987-04-18
585,宮古,1988,1988-04-27,1988-04-20
585,宮古,1989,1989-04-17,1989-04-13
585,宮古,1990,1990-04-15,1990-04-11
585,宮古,1991,1991-04-21,1991-04-17
585,宮古,1992,1992-04-24,1992-04-21
585,宮古,1993,1993-04-23,1993-04-20
585,宮古,1994,1994-04-22,1994-04-17
585,宮古,1995,1995-04-25,1995-04-22
587,酒田,1976,1976-04-22,1976-04-19
587,酒田,1977,1977-04-20,1977-04-16
587,酒田,1978,1978-04-25,1978-04-21
587,酒田,1979,1979-04-21,1979-04-11
587,酒田,1980,1980-04-24,1980-04-19
587,酒田,1981,1981-04-22,1981-04-17
587,酒田,1982,1982-04-19,1982-04-14
587,酒田,1983,1983-04-18,1983-04-14
587,酒田,1984,1984-05-01,1984-04-27
587,酒田,1985,1985-04-19,1985-04-15
587,酒田,1986,1986-04-23,1986-04-20
587,酒田,1987,1987-04-18,1987-04-15
587,酒田,1988,1988-04-26,1988-04-20
587,酒田,1989,1989-04-11,1989-04-06
587,酒田,1990,1990-04-11,1990-04-07
587,酒田,1991,1991-04-17,1991-04-13
587,酒田,1992,1992-04-16,1992-04-10
587,酒田,1993,1993-04-20,1993-04-16
587,酒田,1994,1994-04-19,1994-04-15
587,酒田,1995,1995-04-20,1995-04-15
588,山形,1976,1976-04-23,1976-04-18
588,山形,1977,1977-04-22,1977-04-15
588,山形,1978,1978-04-27,1978-04-23
588,山形,1979,1979-04-20,1979-04-12
588,山形,1980,1980-04-27,1980-04-21
588,山形,1981,1981-04-26,1981-04-21
588,山形,1982,1982-04-21,1982-04-16
588,山形,1983,1983-04-18,1983-04-14
588,山形,1984,1984-05-04,1984-04-29
588,山形,1985,1985-04-22,1985-04-19
588,山形,1986,1986-04-24,1986-04-20
588,山形,1987,1987-04-18,1987-04-15
588,山形,1988,1988-04-27,1988-04-20
588,山形,1989,1989-04-13,1989-04-07
588,山形,1990,1990-04-12,1990-04-09
588,山形,1991,1991-04-17,1991-04-12
588,山形,1992,1992-04-16,1992-04-12
588,山形,1993,1993-04-20,1993-04-16
588,山形,1994,1994-04-18,1994-04-15
588,山形,1995,1995-04-21,1995-04-17
590,仙台,1976,1976-04-19,1976-04-14
590,仙台,1977,1977-04-19,1977-04-14
590,仙台,1978,1978-04-25,1978-04-21
590,仙台,1979,1979-04-12,1979-04-09
590,仙台,1980,1980-04-20,1980-04-14
590,仙台,1981,1981-04-18,1981-04-13
590,仙台,1982,1982-04-16,1982-04-11
590,仙台,1983,1983-04-18,1983-04-13
590,仙台,1984,1984-05-03,1984-04-28
590,仙台,1985,1985-04-23,1985-04-17
590,仙台,1986,1986-04-24,1986-04-19
590,仙台,1987,1987-04-17,1987-04-10
590,仙台,1988,1988-04-21,1988-04-17
590,仙台,1989,1989-04-06,1989-04-03
590,仙台,1990,1990-04-08,1990-04-03
590,仙台,1991,1991-04-15,1991-04-11
590,仙台,1992,1992-04-15,1992-04-06
590,仙台,1993,1993-04-16,1993-04-09
590,仙台,1994,1994-04-15,1994-04-11
590,仙台,1995,1995-04-17,1995-04-11
595,福島,1976,1976-04-16,1976-04-13
595,福島,1977,1977-04-15,1977-04-12
595,福島,1978,1978-04-22,1978-04-17
595,福島,1979,1979-04-11,1979-04-08
595,福島,1980,1980-04-16,1980-04-13
595,福島,1981,1981-04-15,1981-04-12
595,福島,1982,1982-04-13,1982-04-08
595,福島,1983,1983-04-14,1983-04-10
595,福島,1984,1984-04-28,1984-04-25
595,福島,1985,1985-04-19,1985-04-14
595,福島,1986,1986-04-22,1986-04-17
595,福島,1987,1987-04-10,1987-04-06
595,福島,1988,1988-04-20,1988-04-16
595,福島,1989,1989-04-06,1989-04-01
595,福島,1990,1990-04-07,1990-04-03
595,福島,1991,1991-04-12,1991-04-09
595,福島,1992,1992-04-10,1992-04-05
595,福島,1993,1993-04-16,1993-04-12
595,福島,1994,1994-04-13,1994-04-08
595,福島,1995,1995-04-15,1995-04-09
597,白河,1976,1976-04-22,1976-04-15
597,白河,1977,1977-04-19,1977-04-14
597,白河,1978,1978-04-28,1978-04-22
597,白河,1979,1979-04-18,1979-04-08
597,白河,1980,1980-04-26,1980-04-20
597,白河,1981,1981-04-21,1981-04-16
597,白河,1982,1982-04-19,1982-04-14
597,白河,1983,1983-04-18,1983-04-14
597,白河,1984,1984-05-02,1984-04-28
597,白河,1985,1985-04-21,1985-04-17
597,白河,1986,1986-04-25,1986-04-22
597,白河,1987,1987-04-16,1987-04-10
597,白河,1988,1988-04-25,1988-04-20
597,白河,1989,1989-04-14,1989-04-09
597,白河,1990,1990-04-10,1990-04-08
597,白河,1991,1991-04-16,1991-04-12
597,白河,1992,1992-04-16,1992-04-10
597,白河,1993,1993-04-22,1993-04-16
597,白河,1994,1994-04-18,1994-04-14
597,白河,1995,1995-04-22,1995-04-18
598,小名浜,1976,1976-04-13,1976-04-05
598,小名浜,1977,1977-04-14,1977-04-10
598,小名浜,1978,1978-04-21,1978-04-16
598,小名浜,1979,1979-04-09,1979-03-31
598,小名浜,1980,1980-04-20,1980-04-14
598,小名浜,1981,1981-04-16,1981-04-11
598,小名浜,1982,1982-04-11,1982-04-06
598,小名浜,1983,1983-04-16,1983-04-11
598,小名浜,1984,1984-04-29,1984-04-25
598,小名浜,1985,1985-04-17,1985-04-11
598,小名浜,1986,1986-04-21,1986-04-17
598,小名浜,1987,1987-04-10,1987-04-05
598,小名浜,1988,1988-04-16,1988-04-13
598,小名浜,1989,1989-04-05,1989-03-30
598,小名浜,1990,1990-04-03,1990-03-30
598,小名浜,1991,1991-04-15,1991-04-09
598,小名浜,1992,1992-04-08,1992-04-02
598,小名浜,1993,1993-04-16,1993-04-08
598,小名浜,1994,1994-04-12,1994-04-07
598,小名浜,1995,1995-04-12,1995-04-06
600,輪島,1976,1976-04-19,1976-04-14
600,輪島,1977,1977-04-14,1977-04-10
600,輪島,1978,1978-04-19,1978-04-16
600,輪島,1979,1979-04-10,1979-04-07
600,輪島,1980,1980-04-15,1980-04-12
600,輪島,1981,1981-04-14,1981-04-10
600,輪島,1982,1982-04-11,1982-04-07
600,輪島,1983,1983-04-15,1983-04-11
600,輪島,1984,1984-04-28,1984-04-24
600,輪島,1985,1985-04-19,1985-04-13
600,輪島,1986,1986-04-18,1986-04-14
600,輪島,1987,1987-04-11,1987-04-07
600,輪島,1988,1988-04-20,1988-04-15
600,輪島,1989,1989-04-07,1989-04-01
600,輪島,1990,1990-04-07,1990-04-02
600,輪島,1991,1991-04-16,1991-04-11
600,輪島,1992,1992-04-09,1992-04-05
600,輪島,1993,1993-04-16,1993-04-08
600,輪島,1994,1994-04-15,1994-04-12
600,輪島,1995,1995-04-16,1995-04-10
602,相川,1976,1976-04-20,1976-04-14
602,相川,1977,1977-04-17,1977-04-13
602,相川,1978,1978-04-22,1978-04-17
602,相川,1979,1979-04-13,1979-04-07
602,相川,1980,1980-04-20,1980-04-14
602,相川,1981,1981-04-19,1981-04-12
602,相川,1982,1982-04-16,1982-04-12
602,相川,1983,1983-04-16,1983-04-12
602,相川,1984,1984-04-30,1984-04-27
602,相川,1985,1985-04-19,1985-04-13
602,相川,1986,1986-04-22,1986-04-19
602,相川,1987,1987-04-20,1987-04-10
602,相川,1988,1988-04-27,1988-04-20
602,相川,1989,1989-04-13,1989-04-07
602,相川,1990,1990-04-12,1990-04-04
602,相川,1991,1991-04-20,1991-04-13
602,相川,1992,1992-04-16,1992-04-08
602,相川,1993,1993-04-22,1993-04-14
602,相川,1994,1994-04-19,1994-04-13
602,相川,1995,1995-04-19,1995-04-14
604,新潟,1976,1976-04-20,1976-04-14
604,新潟,1977,1977-04-16,1977-04-14
604,新潟,1978,1978-04-21,1978-04-17
604,新潟,1979,1979-04-11,1979-04-08
604,新潟,1980,1980-04-21,1980-04-16
604,新潟,1981,1981-04-18,1981-04-13
604,新潟,1982,1982-04-14,1982-04-09
604,新潟,1983,1983-04-16,1983-04-12
604,新潟,1984,1984-04-29,1984-04-26
604,新潟,1985,1985-04-15,1985-04-10
604,新潟,1986,1986-04-21,1986-04-17
604,新潟,1987,1987-04-15,1987-04-08
604,新潟,1988,1988-04-20,1988-04-16
604,新潟,1989,1989-04-07,1989-04-01
604,新潟,1990,1990-04-06,1990-04-01
604,新潟,1991,1991-04-15,1991-04-11
604,新潟,1992,1992-04-09,1992-04-05
604,新潟,1993,1993-04-16,1993-04-09
604,新潟,1994,1994-04-15,1994-04-11
604,新潟,1995,1995-04-15,1995-04-09
605,金沢,1976,1976-04-14,1976-04-04
605,金沢,1977,1977-04-11,1977-04-06
605,金沢,1978,1978-04-15,1978-04-11
605,金沢,1979,1979-04-07,1979-03-30
605,金沢,1980,1980-04-10,1980-04-06
605,金沢,1981,1981-04-13,1981-04-08
605,金沢,1982,1982-04-06,1982-04-02
605,金沢,1983,1983-04-11,1983-04-08
605,金沢,1984,1984-04-20,1984-04-17
605,金沢,1985,1985-04-11,1985-04-07
605,金沢,1986,1986-04-14,1986-04-10
605,金沢,1987,1987-04-06,1987-03-30
605,金沢,1988,1988-04-17,1988-04-12
605,金沢,1989,1989-04-02,1989-03-26
605,金沢,1990,1990-04-02,1990-03-28
605,金沢,1991,1991-04-11,1991-04-07
605,金沢,1992,1992-04-07,1992-04-02
605,金沢,1993,1993-04-16,1993-04-02
605,金沢,1994,1994-04-14,1994-04-11
605,金沢,1995,1995-04-12,1995-04-08
